凫 B
舄 I
旧 O
称 O
仙 O
, O
鸿 O
私 O
降 O
自 O
天 O
。 O

晚 O
酣 O
留 O
客 O
舞 O
, O
凫 B
舄 I
共 O
差 O
池 O
。 O

岁 O
满 O
归 O
凫 B
舄 I
, O
秋 O
来 O
把 O
雁 O
书 O
。 O

脱 O
身 O
凫 B
舄 I
里 O
, O
载 O
笔 O
虎 O
闱 O
前 O
。 O

凫 B
舄 I
傍 O
京 O
辇 O
, O
氓 O
心 O
悬 O
灌 O
坛 O
。 O

制 O
锦 O
蜀 O
江 O
静 O
, O
飞 O
凫 B
汉 O
阙 O
遥 O
。 O

几 O
年 O
乌 O
府 O
内 O
, O
何 O
处 O
逐 O
凫 B
归 O
。 O

还 O
随 O
蹑 O
凫 B
骑 O
, O
来 O
访 O
驭 O
风 O
襟 O
。 O

日 O
山 O
闻 O
鹿 O
化 O
, O
遗 O
舄 B
尚 I
凫 I
飞 O
。 O

玉 O
棺 O
来 O
九 O
天 O
, O
凫 B
舄 I
掩 O
穷 O
泉 O
。 O

凫 B
飞 O
将 O
去 O
叶 O
, O
剑 O
气 O
尚 O
埋 O
丰 O
。 O

老 O
夫 O
何 O
足 O
似 O
, O
弊 O
宅 B
倘 O
因 O
之 O
。 O

能 O
成 O
吾 O
宅 B
相 I
, O
不 O
减 O
魏 O
阳 O
元 O
。 O

宅 B
相 I
荣 O
姻 O
戚 O
, O
儿 O
童 O
惠 O
讨 O
论 O
。 O

黠 O
吏 O
因 O
封 O
己 O
, O
公 O
才 O
或 O
守 B
雌 I
。 O

近 O
杂 O
鸡 O
人 O
唱 O
, O
新 O
传 O
凫 B
氏 I
文 O
。 O

色 B
禽 I
合 I
为 I
荒 I
, O
刑 O
政 O
两 O
已 O
衰 O
。 O

贫 O
室 O
如 O
悬 O
磬 O
, O
端 O
忧 O
剧 O
守 B
株 I
。 O

宋 O
株 B
聊 I
自 I
守 I
, O
鲁 O
酒 O
怕 O
旁 O
围 O
。 O

定 O
为 O
鱼 O
缘 O
木 O
, O
曾 O
因 O
兔 B
守 I
株 O
。 O

纵 O
无 O
显 O
效 O
亦 O
藏 O
拙 O
, O
若 O
有 O
所 O
成 O
甘 O
守 B
株 I
。 O

敢 O
恨 O
守 B
株 I
曾 O
失 O
意 O
, O
始 O
知 O
缘 O
木 O
更 O
难 O
求 O
。 O

社 O
稷 O
俄 O
如 O
缀 O
, O
雄 O
豪 O
讵 O
守 B
株 I
。 O

不 O
是 O
守 B
株 I
空 I
待 I
兔 I
, O
终 O
当 O
逐 O
鹿 O
出 O
林 O
丘 O
。 O

一 O
遇 O
风 O
尘 O
起 O
, O
令 O
谁 O
守 B
四 I
方 I
。 O

不 O
见 O
短 O
兵 O
反 O
掌 O
收 O
已 O
尽 O
, O
唯 O
有 O
猛 O
士 O
守 B
四 I
方 I
。 O

网 O
己 O
祛 O
三 O
面 O
, O
歌 O
因 O
守 B
四 I
方 I
。 O

齐 O
戒 O
观 O
华 O
玉 O
, O
留 O
连 O
叹 O
色 B
丝 I
。 O

只 O
有 O
朝 O
陵 O
日 O
, O
妆 B
奁 I
一 I
暂 I
开 I
。 O

长 O
安 O
此 O
去 O
欲 O
何 O
依 O
, O
先 O
达 O
谁 O
当 O
荐 O
陆 B
机 I
。 O

此 O
堂 O
见 O
明 O
月 O
, O
更 O
忆 O
陆 B
平 O
原 O
。 O

多 O
才 O
陆 B
平 O
原 O
, O
硕 O
学 O
郑 O
司 O
农 O
。 O

陆 B
机 I
婴 O
世 O
网 O
, O
应 O
负 O
故 O
山 O
心 O
。 O

吴 O
郡 O
陆 B
机 I
称 O
地 O
主 O
, O
钱 O
塘 O
苏 O
小 O
是 O
乡 O
亲 O
。 O

更 O
过 O
三 O
张 O
价 O
, O
东 O
游 O
愧 O
陆 B
机 I
。 O

陆 B
机 I
犹 O
滞 O
洛 O
, O
念 O
子 O
望 O
南 O
鸿 O
。 O

曾 O
忝 O
陆 B
机 I
琴 O
酒 O
会 O
, O
春 O
亭 O
惟 O
愿 O
一 O
淹 O
留 O
。 O

陆 B
机 I
游 O
洛 O
日 O
, O
文 O
举 O
荐 O
衡 O
时 O
。 O

危 B
行 I
危 I
言 I
者 O
, O
从 O
天 O
落 O
海 O
涯 O
。 O

垂 O
钓 O
甘 O
成 O
白 O
首 O
翁 O
, O
负 B
薪 I
何 O
处 O
逢 O
知 O
己 O
。 O

幸 O
蒙 O
国 O
士 O
识 O
, O
因 O
脱 O
负 B
薪 I
裘 O
。 O

尚 O
瞻 O
白 O
云 O
岭 O
, O
聊 O
作 O
负 B
薪 I
歌 O
。 O

负 B
薪 I
客 O
, O
归 O
去 O
来 O
。 O

燕 O
禖 O
得 O
皇 O
子 O
, O
壮 B
发 I
绿 O
緌 O
緌 O
。 O

主 O
人 O
朝 O
谒 O
早 O
, O
贪 O
养 O
汝 B
南 I
鸡 I
。 O

何 O
事 O
离 O
情 O
畏 O
明 O
发 O
, O
一 O
心 O
唯 O
恨 O
汝 B
南 I
鸡 I
。 O

别 O
轻 O
天 O
北 O
鹤 O
, O
梦 O
怯 O
汝 B
南 I
鸡 I
。 O

宁 O
武 O
子 O
, O
朱 O
买 O
臣 O
, O
扣 O
角 O
行 O
歌 O
背 O
负 B
薪 I
。 O

等 O
陶 O
辞 O
小 O
秩 O
, O
效 O
朱 O
方 O
负 B
樵 O
。 O

买 O
臣 O
负 B
薪 I
日 O
, O
妻 O
亦 O
弃 O
如 O
遗 O
。 O

丛 O
觞 O
祝 O
尧 O
寿 O
, O
合 O
鼎 B
献 I
汤 I
厨 O
。 O

三 O
叹 O
承 O
汤 B
鼎 I
, O
千 O
欢 O
接 O
舜 O
壶 O
。 O

只 O
为 O
须 O
求 O
负 B
郭 I
田 I
, O
使 O
我 O
再 O
干 O
州 O
县 O
禄 O
。 O

负 B
郭 I
无 I
良 I
田 I
, O
屈 O
身 O
徇 O
微 O
禄 O
。 O

归 O
来 O
洛 O
阳 O
无 O
负 B
郭 I
, O
东 O
过 O
梁 O
宋 O
非 O
吾 O
土 O
。 O

田 B
园 O
同 O
季 O
子 O
, O
储 O
蓄 O
异 O
陶 O
朱 O
。 O

未 O
展 O
干 O
时 O
策 O
, O
徒 O
抛 O
负 B
郭 I
田 I
。 O

进 O
无 O
负 B
鼎 I
说 O
, O
退 O
惭 O
补 O
衮 O
诗 O
。 O

言 O
谢 O
垂 O
钩 O
隐 O
, O
来 O
参 O
负 B
鼎 I
职 O
。 O

挂 O
瓢 O
余 O
隐 O
舜 O
, O
负 B
鼎 I
尔 O
干 O
汤 O
。 O

如 O
何 O
负 B
公 I
鼎 I
, O
被 O
夺 O
笑 O
时 O
人 O
。 O

殷 O
王 O
期 O
负 B
鼎 I
, O
汶 O
水 O
起 O
垂 O
竿 O
。 O

梁 O
有 O
汤 B
惠 I
休 I
, O
常 O
从 O
鲍 O
照 O
游 O
。 O

汤 B
休 I
起 O
我 O
病 O
, O
微 O
笑 O
索 O
题 O
诗 O
。 O

赞 O
公 O
汤 B
休 I
徒 O
, O
好 O
静 O
心 O
迹 O
素 O
。 O

汤 B
公 O
多 O
外 O
友 O
, O
洛 O
社 O
自 O
相 O
依 O
。 O

走 O
马 O
城 O
中 O
头 O
雪 O
白 O
, O
若 O
为 O
将 O
面 O
见 O
汤 B
师 O
。 O

年 O
来 O
百 O
事 O
皆 O
无 O
绪 O
, O
唯 O
与 O
汤 B
师 O
结 O
净 O
因 O
。 O

莲 O
幕 O
少 O
年 O
轻 O
谢 O
朓 O
, O
雪 O
山 O
真 O
子 O
鄙 O
汤 B
休 I
。 O

舜 O
韶 O
同 O
舞 O
日 O
, O
汤 B
祝 I
尽 I
飞 O
时 O
。 O

尧 O
聪 O
能 O
下 O
听 O
, O
汤 B
网 O
本 O
来 O
疏 O
。 O

才 O
子 O
襟 O
期 O
本 O
上 O
清 O
, O
陆 B
云 I
家 I
鹤 I
伴 O
闲 O
情 O
。 O

内 O
惟 O
负 B
且 I
乘 I
, O
徒 O
以 O
弱 O
似 O
仁 O
。 O

虽 O
至 O
负 B
乘 I
寇 I
, O
初 O
无 O
挟 O
术 O
钻 O
。 O

凶 O
丑 O
将 O
除 O
蔓 O
, O
奸 O
豪 O
已 O
负 B
荆 I
。 O

两 O
虎 O
不 O
可 O
斗 O
, O
廉 O
公 O
终 O
负 B
荆 I
。 O

汤 B
饼 I
赐 O
都 O
尉 O
, O
寒 O
冰 O
颁 O
上 O
才 O
。 O

平 O
叔 B
正 I
堪 I
汤 I
饼 O
试 O
, O
风 O
流 O
不 O
合 O
问 O
年 O
颜 O
。 O

汤 B
征 I
随 O
北 O
怨 O
, O
舜 O
咏 O
起 O
南 O
风 O
。 O

身 O
负 B
邦 I
君 I
弩 I
, O
情 O
纡 O
御 O
史 O
骢 O
。 O

无 O
能 O
甘 O
负 B
弩 I
, O
不 O
慎 O
在 O
提 O
衡 O
。 O

汉 O
庭 O
狗 O
监 O
深 O
知 O
己 O
, O
有 O
日 O
前 O
驱 O
负 B
弩 I
归 O
。 O

想 O
就 O
安 O
车 O
召 O
, O
宁 O
期 O
负 B
矢 O
还 O
。 O

汤 B
池 I
虽 O
险 O
固 O
, O
辽 O
海 O
尚 O
填 O
淤 O
。 O

隐 O
山 O
道 O
士 O
未 O
曾 O
识 O
, O
负 B
局 I
先 I
生 I
不 O
敢 O
磨 O
。 O

不 O
必 O
负 B
局 I
仙 O
, O
金 O
沙 O
发 O
光 O
炯 O
。 O

少 O
年 O
何 O
处 O
去 O
, O
负 B
米 I
上 O
铜 O
梁 O
。 O

负 B
米 I
晚 O
为 O
身 O
, O
每 O
食 O
脸 O
必 O
泫 O
。 O

负 B
米 I
夕 O
葵 O
外 O
, O
读 O
书 O
秋 O
树 O
根 O
。 O

位 O
高 O
汤 B
左 I
相 I
, O
权 O
总 O
汉 O
诸 O
侯 O
。 O

成 O
王 O
已 O
兴 O
诮 O
, O
宣 O
帝 O
如 O
负 B
芒 I
。 O

我 O
闻 O
忽 O
如 O
负 B
芒 I
刺 O
, O
不 O
独 O
为 O
君 O
空 O
叹 O
息 O
。 O

鞍 O
马 O
并 O
汾 O
地 O
, O
争 O
迎 O
陆 B
与 I
潘 I
。 O

梦 O
得 O
池 B
塘 I
生 I
春 I
草 I
, O
使 O
我 O
长 O
价 O
登 O
楼 O
诗 O
。 O

梦 O
得 O
春 B
草 I
句 I
, O
将 O
非 O
惠 O
连 O
谁 O
。 O

他 O
日 O
相 O
思 O
一 O
梦 O
君 O
, O
应 O
得 O
池 B
塘 I
生 I
春 I
草 I
。 O

谢 O
公 O
池 B
塘 I
上 I
, I
春 I
草 I
飒 O
已 O
生 O
。 O

靡 O
草 B
知 I
节 I
换 I
, I
含 I
葩 I
向 I
新 I
阳 I
。 I
不 I
嫌 I
三 I
径 I
深 I
, I
为 I
我 I
生 I
池 I
塘 O
。 O

祗 O
应 O
宵 O
梦 O
里 O
, O
诗 O
兴 O
属 O
池 B
塘 I
。 O

如 O
何 O
北 O
楼 O
望 O
, O
不 O
得 O
共 O
池 B
塘 I
。 O

城 O
郭 O
悲 O
歌 O
旧 O
, O
池 B
塘 I
丽 I
句 I
新 O
。 O

池 B
塘 I
草 I
绿 I
无 I
佳 I
句 I
, O
虚 O
卧 O
春 O
窗 O
梦 O
阿 O
怜 O
。 O

惠 O
连 O
忽 O
赠 O
池 B
塘 I
句 I
, O
又 O
遣 O
羸 O
师 O
破 O
胆 O
惊 O
。 O

到 O
日 O
池 B
塘 I
春 I
草 I
绿 O
, O
谢 O
公 O
应 O
梦 O
惠 O
连 O
来 O
。 O

随 O
梦 O
入 O
池 B
塘 I
, O
无 O
心 O
在 O
金 O
谷 O
。 O

惯 O
识 O
江 O
南 O
春 O
早 O
处 O
, O
长 O
惊 O
蓟 O
北 O
梦 O
回 O
时 O
。 O
谢 O
家 O
园 O
里 O
成 O
吟 O
久 O
, O
只 O
欠 O
池 B
塘 I
一 I
句 I
诗 O
。 O

野 O
客 O
思 O
将 O
池 B
上 O
学 O
, O
石 O
楠 O
红 O
叶 O
不 O
堪 O
书 O
。 O

池 B
边 I
写 I
字 I
师 O
前 O
辈 O
, O
座 O
右 O
题 O
铭 O
律 O
后 O
生 O
。 O

负 B
书 I
犹 O
在 O
汉 O
, O
怀 O
策 O
未 O
闻 O
秦 O
。 O

名 B
教 I
自 I
可 I
乐 I
, O
� O
� O
绅 O
贵 O
行 O
通 O
。 O

吾 O
子 O
得 O
神 O
仙 O
, O
本 O
是 O
池 B
中 I
物 I
。 O

岂 O
是 O
池 B
中 I
物 I
, O
由 O
来 O
席 O
上 O
珍 O
。 O

由 O
来 O
不 O
是 O
池 B
中 I
物 I
, O
鸡 O
树 O
归 O
时 O
即 O
取 O
将 O
。 O

未 O
展 O
山 O
阳 O
会 O
, O
空 O
留 O
池 B
上 I
杯 I
。 O

名 B
为 I
公 I
器 I
无 O
多 O
取 O
, O
利 O
是 O
身 O
灾 O
合 O
少 O
求 O
。 O

寝 O
谋 B
惭 I
汲 I
黯 O
, O
秉 O
羽 O
贵 O
孙 O
敖 O
。 O

硕 O
儒 O
欢 O
颇 O
至 O
, O
名 B
士 I
礼 I
能 I
周 I
。 O

汲 B
黯 I
言 I
当 I
直 I
, O
陈 O
平 O
智 O
本 O
奇 O
。 O

贾 O
生 O
非 O
不 O
遇 O
, O
汲 B
黯 I
自 O
堪 O
疏 O
。 O

汲 B
黯 I
匡 O
君 O
切 O
, O
廉 O
颇 O
出 O
将 O
频 O
。 O

今 O
日 O
朝 O
廷 O
须 O
汲 B
黯 I
, O
中 O
原 O
将 O
帅 O
忆 O
廉 O
颇 O
。 O

只 O
缘 O
汲 B
黯 I
好 I
直 I
言 O
, O
遂 O
使 O
安 O
仁 O
却 O
为 O
掾 O
。 O

宽 O
饶 O
狂 O
自 O
比 O
, O
汲 B
黯 I
直 I
为 O
邻 O
。 O

中 O
朝 O
驸 O
马 O
何 O
平 O
叔 O
, O
南 O
国 O
词 O
人 O
陆 B
士 I
龙 I
。 O

早 O
闻 O
陆 B
士 I
龙 I
, O
矫 O
掌 O
跨 O
山 O
川 O
。 O

笋 O
石 O
清 O
琤 O
入 O
紫 O
烟 O
, O
陆 B
云 O
题 O
处 O
是 O
前 O
年 O
。 O

深 O
居 O
观 O
元 O
化 O
, O
悱 O
然 O
争 O
朵 B
颐 I
。 O
谗 O
说 O
相 O
啖 O
食 O
, O
利 O
害 O
纷 O
㘈 O
㘈 O
。 O

求 O
誉 O
观 O
朵 B
颐 I
, O
危 O
身 O
陷 O
芳 O
饵 O
。 O

汲 B
黯 I
开 I
仓 I
, O
冯 O
驩 O
折 O
券 O
。 O

谬 O
委 O
双 O
金 O
重 O
, O
难 O
征 O
杂 B
佩 I
酬 I
。 O

穷 O
通 O
应 O
计 O
一 O
时 O
间 O
, O
今 O
日 O
甘 O
从 O
刖 B
足 I
还 O
。 O

再 O
刖 B
未 O
甘 O
何 O
处 O
说 O
, O
但 O
垂 O
双 O
泪 O
出 O
咸 O
秦 O
。 O

刖 B
足 I
岂 O
更 O
长 O
, O
良 O
工 O
隔 O
千 O
里 O
。 O

刖 B
足 I
岂 O
一 O
生 O
, O
良 O
工 O
隔 O
千 O
里 O
。 O

所 O
痛 O
无 O
罪 O
者 O
, O
明 O
时 O
屡 O
遭 O
刖 B
。 O

知 O
将 O
刖 B
足 I
恨 O
, O
去 O
击 O
李 O
膺 O
门 O
。 O

汲 B
冢 I
宁 I
详 I
蠹 I
, O
秦 O
牢 O
讵 O
辨 O
冤 O
。 O

汲 B
冢 I
同 O
刊 O
谬 O
, O
蓬 O
山 O
共 O
补 O
亡 O
。 O

青 O
编 O
尽 O
以 O
汲 B
冢 I
来 O
, O
科 O
斗 O
皆 O
从 O
鲁 O
室 O
至 O
。 O

耳 O
闻 O
读 O
书 O
声 O
, O
杀 B
伐 I
灾 I
仿 I
佛 I
。 O

览 O
君 O
荆 O
山 O
作 O
, O
江 B
鲍 I
堪 O
动 O
色 O
。 O

流 O
传 O
江 B
鲍 I
体 O
, O
相 O
顾 O
免 O
无 O
儿 O
。 O

阮 O
放 O
八 O
隽 O
, O
江 B
臮 I
四 I
凶 I
。 O

煌 O
煌 O
东 O
方 O
星 O
, O
奈 O
此 O
众 B
客 I
醉 I
。 O

正 O
哭 O
阮 O
途 O
归 O
未 O
得 O
, O
更 O
闻 O
江 B
笔 I
赴 O
嘉 O
招 O
。 O

都 O
缘 O
有 O
意 O
重 O
熏 O
裛 O
, O
更 O
 O
江 B
毫 O
上 O
玉 O
堂 O
。 O

内 O
人 O
未 O
识 O
江 B
淹 I
笔 I
, O
竟 O
问 O
当 O
时 O
不 O
早 O
求 O
。 O

溅 O
血 O
惭 O
嵇 O
绍 O
, O
迟 B
行 I
笑 I
褚 I
渊 I
。 O

众 B
口 I
金 I
可 O
铄 O
, O
孤 O
心 O
丝 O
共 O
棼 O
。 O

只 O
言 O
众 B
口 I
铄 I
千 I
金 I
, O
谁 O
信 O
独 O
愁 O
销 O
片 O
玉 O
。 O

眼 O
众 B
岂 I
能 I
分 I
瑞 I
璧 I
, I
舌 I
多 I
须 I
信 I
烁 I
良 I
金 I
。 O

睡 O
时 O
分 O
得 O
江 B
淹 I
梦 I
, O
五 O
色 O
毫 O
端 O
弄 O
逸 O
才 O
。 O

何 O
妨 O
寄 O
我 O
临 O
池 O
兴 O
, O
忍 O
使 O
江 B
淹 I
役 I
梦 I
劳 O
。 O

昆 O
池 O
明 O
月 O
满 O
, O
合 B
浦 I
夜 O
光 O
回 O
。 O

执 O
玉 O
来 O
朝 O
远 O
, O
还 B
珠 I
入 O
贡 O
频 O
。 O

明 O
珠 B
归 I
合 I
浦 O
, O
应 O
逐 O
使 O
臣 O
星 O
。 O

九 O
江 O
皆 O
渡 O
虎 O
, O
三 O
郡 O
尽 O
还 B
珠 I
。 O

铜 O
梁 O
书 O
远 O
及 O
, O
珠 B
浦 I
使 O
将 O
旋 O
。 O

不 O
是 O
灵 O
蛇 O
吐 O
, O
非 O
缘 O
合 B
浦 I
还 I
。 O

合 B
浦 I
无 I
明 I
珠 I
, O
龙 O
洲 O
无 O
木 O
奴 O
。 O

无 O
贪 O
合 B
浦 I
珠 I
, O
念 O
守 O
江 O
陵 O
橘 O
。 O

因 O
得 O
羽 O
仪 O
来 O
合 B
浦 I
, O
便 O
无 O
魂 O
梦 O
去 O
华 O
亭 O
。 O

萱 O
草 O
忧 O
可 O
树 O
, O
合 B
欢 I
忿 I
益 O
蠲 O
。 O

欲 O
知 O
肠 O
断 O
相 O
思 O
处 O
, O
役 O
尽 O
江 B
淹 I
别 I
后 I
魂 I
。 O

王 O
粲 O
销 O
忧 O
日 O
, O
江 B
淹 I
起 I
恨 I
年 O
。 O

周 O
侯 O
山 O
嶷 O
, O
会 B
稽 I
霞 I
举 I
。 O

节 O
比 O
全 B
疏 I
勒 I
, O
功 O
当 O
雪 O
会 O
稽 O
。 O

为 O
向 O
东 O
州 O
故 O
人 O
道 O
, O
江 B
淹 I
已 I
拟 I
惠 I
休 I
诗 I
。 O

身 O
在 O
行 O
台 O
为 O
仆 O
射 O
, O
书 O
来 O
甪 B
里 I
访 O
先 O
生 O
。 O

汉 O
储 O
何 O
假 O
终 O
南 O
客 O
, O
甪 B
里 I
先 O
生 O
在 O
谷 O
中 O
。 O

花 O
深 O
桥 O
转 O
水 O
潺 O
潺 O
, O
角 O
里 B
先 O
生 O
自 O
闭 O
关 O
。 O

陈 O
琳 O
笔 O
砚 O
甘 O
前 O
席 O
, O
甪 B
里 I
烟 O
霞 O
待 O
共 O
眠 O
。 O

广 O
德 O
从 O
桥 O
, O
君 B
章 I
拒 I
猎 I
。 O

无 O
贪 O
合 O
浦 O
珠 O
, O
念 O
守 O
江 B
陵 I
橘 I
。 O

田 O
单 O
火 O
牛 O
, O
江 B
逌 I
爇 I
鸡 I
。 O

舟 B
楫 I
功 O
须 O
著 O
, O
盐 O
梅 O
望 O
匪 O
疏 O
。 O

桑 O
田 O
变 O
后 O
新 O
舟 B
楫 I
, O
华 O
表 O
归 O
来 O
旧 O
路 O
岐 O
。 O

济 O
物 O
便 O
同 O
川 O
上 O
楫 B
, O
慰 O
心 O
还 O
似 O
邑 O
中 O
黔 O
。 O

愿 O
当 O
舟 B
楫 I
便 O
, O
一 O
附 O
济 O
川 O
人 O
。 O

呜 O
呼 O
江 B
夏 I
姿 I
, O
竟 O
掩 O
宣 O
尼 O
袂 O
。 O

江 B
夏 I
黄 O
童 O
徒 O
逞 O
辩 O
, O
广 O
都 O
庞 O
令 O
恐 O
非 O
才 O
。 O

为 O
乐 O
凡 O
几 O
许 O
, O
听 O
取 O
舟 B
中 I
琴 I
。 O

远 O
愧 O
梁 O
江 B
总 I
, I
还 I
家 I
尚 I
黑 I
头 I
。 O

分 O
地 B
依 I
后 I
稷 O
, O
用 O
天 O
信 O
重 O
黎 O
。 O

后 B
羿 I
遍 I
寻 I
无 O
觅 O
处 O
, O
谁 O
知 O
天 O
上 O
却 O
容 O
奸 O
