成 I
， O
凤 O
笙 O
杳 O
， O
玉 O
绳 O
西 O
落 O
。 O

双 B
成 I
宛 O
转 O
歌 O
未 O
阙 O
， O
共 O
工 O
头 O
触 O
不 O
周 O
折 O
。 O

子 O
登 O
八 O
琅 O
璈 O
， O
双 O
成 O
云 B
和 I
笙 I
。 O

愿 O
随 O
仙 O
女 O
董 B
双 I
成 I
， O
王 O
母 O
前 O
头 O
结 O
伴 O
行 O
。 O

仙 O
女 O
下 O
， O
董 B
双 I
成 I
， O
汉 O
殿 O
夜 O
凉 O
吹 O
玉 O
笙 O
。 O

缥 O
渺 O
飞 O
琼 O
妙 O
舞 O
， O
命 O
双 B
成 I
奏 I
曲 I
醉 O
留 O
连 O
。 O

郎 O
君 O
下 O
笔 O
惊 O
鹦 O
鹉 O
， O
侍 B
女 I
吹 I
笙 I
弄 O
凤 O
凰 O
。 O

折 O
槛 O
生 O
前 O
事 O
， O
遗 B
碑 I
死 O
后 O
名 O
。 O

且 O
可 O
听 O
吹 O
子 O
晋 O
笙 O
， O
不 O
须 O
更 O
洒 O
羊 B
公 I
泪 I
。 O

羊 B
公 I
碑 I
尚 O
在 O
， O
读 O
罢 O
泪 O
沾 O
襟 O
。 O

汉 O
南 O
既 O
老 O
司 O
马 O
树 O
， O
岘 O
首 O
已 O
仆 O
羊 B
公 I
碑 I
。 O

已 O
堕 O
岘 B
山 I
泪 I
， O
因 O
题 O
零 O
雨 O
诗 O
。 O

记 O
得 O
襄 O
阳 O
耆 O
旧 O
语 O
， O
不 O
堪 O
风 O
景 O
岘 B
山 I
碑 I
。 O

歇 O
马 O
独 O
来 O
寻 O
故 O
事 O
， O
  O
逢 O
人 O
唯 O
说 O
岘 B
山 I
碑 I
。 O

心 O
摇 O
汉 O
皋 O
佩 O
， O
泪 O
堕 O
岘 B
亭 I
碑 I
。 O

甘 O
棠 O
诗 O
之 O
怀 O
， O
岘 B
首 I
泪 I
尝 O
堕 O
。 O

沧 O
桑 O
不 O
烂 O
西 O
山 O
石 O
， O
陵 O
谷 O
如 O
含 O
岘 B
首 I
悲 I
。 O

湘 O
江 O
竹 O
上 O
痕 O
无 O
限 O
， O
岘 B
首 I
碑 I
前 O
洒 O
几 O
多 O
。 O

曾 O
陪 O
公 O
子 O
醉 O
西 O
园 O
， O
岘 B
首 I
碑 I
前 O
事 O
懒 O
言 O
。 O

且 O
醉 O
习 O
家 O
池 O
， O
莫 O
看 O
堕 B
泪 I
碑 I
。 O

自 O
伤 O
旧 O
约 O
惭 O
婴 O
杵 O
， O
未 O
敢 O
题 O
君 O
堕 B
泪 I
碑 I
。 O

犹 O
悲 O
堕 B
泪 I
碣 I
， O
尚 O
想 O
卧 O
龙 O
图 O
。 O

刳 O
心 O
先 O
拟 O
谢 O
声 O
名 O
， O
不 O
作 O
羊 O
邹 O
悲 B
岘 I
首 I
。 O

几 O
时 O
登 B
岘 I
首 I
， O
怀 O
旧 O
揖 O
三 O
公 O
。 O

陆 O
子 O
遗 O
踪 O
余 O
马 O
顶 O
， O
羊 B
公 I
遗 I
碣 I
见 O
龟 O
头 O
。 O

剔 O
藓 O
读 O
残 O
碑 O
， O
岘 B
山 I
同 I
堕 I
泪 I
。 O

岘 B
首 I
风 I
烟 I
看 O
未 O
足 O
， O
便 O
应 O
重 O
拜 O
富 O
民 O
侯 O
。 O

岘 B
首 I
重 I
寻 I
碑 I
堕 O
泪 O
， O
习 O
池 O
还 O
指 O
客 O
横 O
鞭 O
。 O

叔 B
子 I
残 I
碑 I
， O
卧 O
龙 O
陈 O
迹 O
， O
遗 O
恨 O
斜 O
阳 O
里 O
。 O

泪 B
已 I
干 I
羊 I
祜 I
， O
情 O
当 O
死 O
伯 O
舆 O
。 O

残 B
碑 I
堕 I
泪 I
回 O
文 O
锦 O
， O
一 O
种 O
销 O
沉 O
可 O
奈 O
何 O
。 O

若 O
更 O
登 O
高 O
岘 O
， O
看 B
碑 I
定 I
泪 I
流 I
。 O

今 O
夜 O
送 O
归 O
灯 O
火 O
冷 O
， O
河 O
塘 O
， O
堕 B
泪 I
羊 I
公 I
却 O
姓 O
杨 O
。 O

空 O
思 O
羊 O
叔 O
子 O
， O
堕 B
泪 I
岘 I
山 I
头 O
。 O

碑 B
同 I
岘 I
首 I
千 O
年 O
石 O
， O
诗 O
到 O
夔 O
州 O
十 O
绝 O
歌 O
。 O

碑 B
残 I
犹 I
堕 I
泪 I
， O
城 O
古 O
自 O
啼 O
鸦 O
。 O

泪 O
尽 O
西 O
州 O
路 O
， O
碑 B
留 I
岘 I
首 I
名 O
。 O

不 O
如 O
羊 O
叔 O
子 O
， O
名 B
与 I
岘 I
山 I
留 I
。 O

君 O
不 O
见 O
晋 O
朝 O
羊 B
公 I
一 I
片 I
石 I
， O
龟 O
头 O
剥 O
落 O
生 O
莓 O
苔 O
。 O

羊 B
公 I
顾 I
岘 I
首 I
， O
陵 O
谷 O
亦 O
已 O
疑 O
。 O

就 O
使 O
此 O
情 O
忘 O
得 O
了 O
， O
可 O
能 O
长 O
在 O
老 B
头 I
皮 I
。 O

闲 O
煞 O
樵 O
青 O
无 O
宅 O
泛 O
， O
老 B
头 I
皮 I
准 O
备 O
新 O
诗 O
诮 O
。 O

华 O
表 O
归 O
来 O
老 O
令 O
威 O
， O
头 B
皮 I
留 I
在 I
姓 O
名 O
非 O
。 O

记 O
得 O
瓢 O
泉 O
快 O
活 O
时 O
， O
长 O
年 O
耽 O
酒 O
更 O
吟 O
诗 O
。 O
蓦 O
地 O
捉 O
将 O
来 O
， O
断 B
送 I
老 I
头 I
皮 I
。 O

戏 O
与 O
山 O
妻 O
谈 O
故 O
事 O
， O
试 O
吟 O
断 B
送 I
老 I
头 I
皮 I
。 O

何 O
须 O
论 O
后 O
实 O
， O
怨 O
结 O
子 B
瑕 I
心 I
。 O

剪 O
袖 O
恩 O
虽 O
重 O
， O
残 B
桃 I
爱 I
未 O
终 O
。 O

剪 B
袖 I
恩 I
虽 O
重 O
， O
残 O
桃 O
爱 O
未 O
终 O
。 O

王 O
戎 O
钻 O
死 O
于 O
陵 O
李 O
， O
弥 B
子 I
分 I
残 I
曼 I
倩 I
桃 I
。 O

断 B
袖 I
分 I
桃 I
记 O
啸 O
歌 O
， O
沈 O
侯 O
忏 O
谢 O
六 O
时 O
过 O
。 O

娈 O
童 O
娇 O
丽 O
质 O
， O
践 B
董 I
复 I
超 I
瑕 I
。 O

子 B
瑕 I
矫 I
后 I
驾 I
， O
安 O
陵 O
泣 O
前 O
鱼 O
。 O

怀 O
猜 O
非 O
后 O
钓 O
， O
密 B
爱 I
似 I
前 I
车 I
。 O

不 O
信 O
妾 O
肠 B
断 I
， O
归 O
来 O
看 O
取 O
明 O
镜 O
前 O
。 O

过 O
尽 O
千 O
帆 O
皆 O
不 O
是 O
， O
斜 O
晖 O
脉 O
脉 O
水 O
悠 O
悠 O
， O
肠 B
断 I
白 O
苹 O
洲 O
。 O

梦 O
不 O
分 O
明 O
， O
恨 O
无 O
凭 O
据 O
， O
肠 B
断 I
锦 O
笺 O
盈 O
箧 O
。 O

魂 O
依 O
姜 O
被 O
霜 O
华 O
冷 O
， O
肠 B
断 I
苏 O
机 O
血 O
泪 O
枯 O
。 O

兔 O
寒 O
蟾 O
冷 O
桂 O
花 O
白 O
， O
此 O
夜 O
姮 O
娥 O
应 O
断 B
肠 I
。 O

行 O
宫 O
见 O
月 O
伤 O
心 O
色 O
， O
夜 O
雨 O
闻 O
铃 O
断 B
肠 I
声 O
。 O

休 O
去 O
倚 O
危 O
栏 O
， O
斜 O
阳 O
正 O
在 O
， O
烟 O
柳 O
断 B
肠 I
处 O
。 O

宫 O
柳 O
青 O
青 O
莫 O
回 O
首 O
， O
短 O
长 O
亭 O
是 O
断 B
肠 I
亭 O
。 O

客 O
窗 O
  O
闲 O
理 O
清 O
商 O
谱 O
。 O
弹 O
到 O
断 B
肠 I
声 O
， O
伤 O
今 O
古 O
。 O

待 O
到 O
黄 O
昏 O
月 O
上 O
时 O
， O
依 O
旧 O
柔 B
肠 I
断 I
。 O

一 O
时 O
分 O
散 O
水 O
云 O
乡 O
， O
惟 O
有 O
落 O
花 O
芳 O
草 O
断 B
人 I
肠 I
。 O

玉 O
腕 O
半 O
揎 O
云 O
碧 O
袖 O
， O
楼 O
前 O
知 O
有 O
断 B
肠 I
人 I
。 O

姓 O
名 O
题 O
上 O
芭 O
蕉 O
， O
凉 O
夜 O
未 O
风 O
雨 O
。 O
赋 O
了 O
秋 O
声 O
， O
还 O
赋 O
断 B
肠 I
句 I
。 O

爱 O
子 O
隔 O
东 O
鲁 O
， O
空 O
悲 O
断 B
肠 I
猿 I
。 O

驿 O
骑 O
明 O
朝 O
发 O
何 O
处 O
， O
猿 O
声 O
今 O
夜 O
断 B
君 I
肠 I
。 O

几 O
时 O
逢 O
雁 O
足 O
， O
著 O
处 O
断 B
猿 I
肠 I
。 O

愁 B
肠 I
已 I
断 I
无 O
由 O
醉 O
， O
酒 O
未 O
到 O
， O
先 O
成 O
泪 O
。 O

鹫 O
岭 O
峰 O
前 O
栏 O
独 O
倚 O
， O
愁 B
眉 I
蹙 I
损 I
愁 I
肠 I
碎 I
。 O

寸 B
寸 I
锦 I
肠 I
浑 I
欲 I
断 I
， O
盈 O
盈 O
玉 O
泪 O
应 O
偷 O
滴 O
。 O

寸 B
寸 I
柔 I
肠 I
， O
盈 O
盈 O
粉 O
泪 O
。 O
楼 O
高 O
莫 O
近 O
危 O
  O
栏 O
倚 O
。 O

未 O
应 O
信 O
此 O
度 O
相 O
思 O
， O
寸 B
肠 I
千 I
缕 I
。 O

延 O
颈 O
全 O
同 O
鹤 O
， O
柔 B
肠 I
素 I
怯 I
猿 I
。 O

坐 O
上 O
别 O
愁 O
君 O
未 O
见 O
， O
归 O
来 O
欲 B
断 I
无 I
肠 I
。 O

华 O
发 O
对 O
山 O
青 O
， O
客 O
梦 O
零 O
星 O
， O
岁 O
寒 O
濡 O
呴 O
慰 O
劳 O
生 O
。 O
断 B
尽 I
愁 I
肠 I
谁 O
会 O
得 O
? O
  O
哀 O
雁 O
声 O
声 O
。 O

吴 O
溪 O
漫 O
淬 O
干 O
将 O
剑 O
， O
却 O
是 O
猿 B
声 I
断 I
客 I
肠 I
。 O

吊 O
影 O
惭 O
连 O
茹 O
， O
浮 O
生 O
倦 O
触 B
藩 I
。 O

寄 O
世 O
知 O
婴 O
徼 O
， O
辞 O
荣 O
类 O
触 B
藩 I
。 O

徘 O
徊 O
为 O
怪 O
鸟 O
， O
进 O
退 O
类 O
藩 B
羝 I
。 O

低 O
徊 O
有 O
似 O
羊 B
触 I
藩 I
， O
眷 O
恋 O
仅 O
同 O
鸡 O
择 O
米 O
。 O

归 O
耕 O
久 O
不 O
遂 O
， O
终 O
作 O
羝 B
羊 I
触 I
。 O

天 O
张 O
云 O
卷 O
有 O
时 O
节 O
， O
吾 O
徒 O
莫 O
叹 O
羝 B
触 I
藩 I
。 O

争 O
如 O
羝 B
触 I
藩 I
， O
有 O
如 O
瓶 O
堕 O
井 O
。 O

进 O
则 O
保 O
龙 O
见 O
， O
退 O
为 O
触 B
藩 I
羝 I
。 O

自 O
尘 O
何 O
太 O
甚 O
， O
休 O
笑 O
触 B
藩 I
羝 I
。 O

不 O
作 O
巢 O
幕 O
燕 O
， O
肯 O
从 O
触 B
藩 I
羝 I
。 O

身 O
为 O
辙 O
鲋 O
涸 O
， O
心 O
与 O
藩 B
羊 I
触 I
。 O

有 O
蝶 O
堪 O
成 O
梦 O
， O
无 B
羊 I
可 I
触 I
藩 I
。 O

老 O
马 O
  O
翻 O
迷 O
路 O
， O
羝 B
羊 I
竟 I
触 I
藩 I
。 O

得 O
性 O
虚 O
游 O
刃 O
， O
忘 O
言 O
已 O
弃 B
筌 I
。 O

风 O
流 O
俱 O
善 O
价 O
， O
惬 O
当 O
久 O
忘 B
筌 I
。 O

曾 O
向 O
空 O
门 O
学 O
坐 O
禅 O
， O
如 O
今 O
万 O
事 O
尽 O
忘 B
筌 I
。 O

梦 O
中 O
频 O
得 O
句 O
， O
拈 O
笔 O
又 O
忘 B
筌 I
。 O

排 O
闷 O
有 O
新 O
诗 O
， O
忘 B
蹄 I
出 O
兔 O
径 O
。 O

高 O
才 O
得 B
兔 I
人 O
人 O
羡 O
， O
争 O
欲 O
寻 O
踪 O
觅 O
旧 O
蹄 O
。 O

始 O
知 O
阳 O
春 O
后 O
， O
具 O
物 O
皆 O
筌 B
蹄 I
。 O

逸 O
情 O
交 O
臂 O
多 O
相 O
失 O
， O
求 O
兔 O
何 O
劳 O
问 B
旧 I
蹄 I
。 O

徒 O
言 O
奏 O
狂 O
狷 O
， O
讵 O
敢 O
忘 B
筌 I
蹄 I
。 O

昔 O
年 O
学 O
道 O
颇 O
得 O
趣 O
， O
鱼 O
兔 O
入 O
手 O
忘 B
筌 I
蹄 I
。 O

妙 O
取 O
筌 B
蹄 I
弃 I
， O
高 O
宜 O
百 O
万 O
层 O
。 O

文 O
字 O
蹄 B
求 I
兔 I
， O
机 O
缘 O
芥 O
值 O
针 O
。 O

与 O
尔 O
情 O
不 O
浅 O
， O
忘 B
筌 I
已 I
得 I
鱼 I
。 O

钓 B
时 I
如 I
有 I
待 I
， I
钓 I
罢 I
应 I
忘 I
筌 I
。 O

嘉 O
彼 O
钓 O
叟 O
， O
得 B
鱼 I
忘 I
筌 I
。 O
郢 O
人 O
逝 O
矣 O
， O
谁 O
与 O
尽 O
言 O
。 O

未 O
敢 O
泣 O
麟 O
伤 O
绝 O
笔 O
， O
何 O
人 O
得 B
兔 I
不 I
忘 I
蹄 I
。 O

道 O
术 O
君 O
所 O
笃 O
， O
筌 B
蹄 I
余 I
自 I
忘 I
。 O

吟 O
声 O
正 O
可 O
候 O
虫 O
鸣 O
， O
酒 O
面 O
犹 O
须 O
作 O
老 B
兵 I
。 O

百 O
年 O
风 O
物 O
烟 O
尘 O
巷 O
， O
老 B
兵 I
对 O
月 O
犹 O
举 O
觞 O
。 O

老 B
兵 I
折 O
简 O
走 O
相 O
呼 O
， O
谓 O
我 O
闭 O
门 O
无 O
乃 O
懦 O
。 O

嗣 O
宗 O
为 O
酒 O
客 O
， O
桓 B
温 I
为 I
酒 I
兵 I
。 O

得 B
一 I
老 I
兵 I
虽 O
可 O
饮 O
， O
从 O
今 O
取 O
友 O
要 O
须 O
端 O
。 O

岂 B
无 I
一 I
老 I
兵 I
， O
坐 O
念 O
两 O
欧 O
阳 O
。 O

向 O
樽 O
前 O
又 O
忆 O
漉 O
酒 O
插 O
花 O
人 O
， O
只 O
坐 B
上 I
已 I
无 I
老 I
兵 I
。 O

酒 O
迫 O
桓 B
温 I
走 I
老 I
兵 I
， O
试 O
看 O
秦 O
系 O
破 O
长 O
城 O
。 O

野 O
客 O
款 O
门 O
聊 O
倒 B
屐 I
， O
溪 O
潭 O
照 O
影 O
一 O
轩 O
眉 O
。 O

多 O
君 O
方 O
闭 O
户 O
， O
顾 O
我 O
能 O
倒 B
屟 I
。 O

倒 B
屣 I
迎 O
悬 O
榻 O
， O
停 O
琴 O
听 O
解 O
嘲 O
。 O

披 O
衣 O
倒 B
屣 I
且 O
相 O
见 O
， O
相 O
欢 O
语 O
笑 O
衡 O
门 O
前 O
。 O

抠 O
衣 O
最 O
出 O
诸 O
生 O
后 O
， O
倒 B
屣 I
常 O
倾 O
广 O
坐 O
中 O
。 O

识 O
公 O
十 O
数 O
年 O
， O
相 O
见 O
辄 O
倒 B
屣 I
。 O

里 O
人 O
下 O
道 O
避 O
鸠 O
杖 O
， O
刺 O
史 O
迎 O
门 O
倒 B
凫 I
舄 I
。 O

俗 O
赖 O
褰 O
帷 O
问 O
， O
人 O
欢 O
倒 B
屣 I
迎 I
。 O

卧 O
闻 O
客 O
至 O
倒 B
屣 I
迎 I
， O
两 O
眼 O
蒙 O
笼 O
余 O
睡 O
色 O
。 O

迎 B
君 I
常 I
倒 I
屣 I
， O
访 O
我 O
辄 O
携 O
衾 O
。 O

归 O
时 O
定 O
倒 B
迎 I
门 I
屣 I
， O
问 O
雁 O
安 O
能 O
学 O
度 O
辽 O
。 O

门 O
前 O
有 O
客 O
跨 O
青 O
牛 O
， O
倒 B
屣 I
相 I
迎 I
入 O
便 O
留 O
。 O

贱 O
子 O
曾 O
尘 O
国 O
士 O
知 O
， O
登 B
门 I
倒 I
屣 I
忆 O
当 O
时 O
。 O

犹 O
疑 O
帝 O
轩 O
辕 O
， O
张 B
乐 I
就 O
空 O
旷 O
。 O

端 O
可 O
张 B
洞 I
庭 I
， O
寥 O
阔 O
世 O
未 O
信 O
。 O

顾 O
非 O
咸 B
池 I
奏 I
， O
庶 O
协 O
南 O
风 O
熏 O
。 O

纵 O
云 O
咸 B
池 I
奏 I
， O
我 O
愚 O
不 O
能 O
读 O
。 O

君 O
看 O
笼 O
中 O
鸟 O
， O
宁 O
识 O
咸 B
池 I
韵 I
。 O

洞 O
庭 O
叶 O
稀 O
秋 O
声 O
歇 O
， O
黄 B
帝 I
乐 I
罢 O
川 O
杲 O
杲 O
。 O

如 O
神 O
语 O
钧 O
天 O
， O
似 O
乐 B
奏 I
洞 I
庭 I
。 O

轩 B
皇 I
张 I
乐 I
虽 O
已 O
矣 O
， O
此 O
地 O
至 O
今 O
朝 O
百 O
灵 O
。 O

张 B
乐 I
洞 I
庭 I
野 O
， O
采 O
药 O
黟 O
山 O
巅 O
。 O

洞 B
庭 I
张 I
乐 I
地 O
， O
潇 O
湘 O
帝 O
子 O
游 O
。 O

不 O
然 O
应 O
是 O
， O
洞 B
庭 I
张 I
乐 I
， O
湘 O
灵 O
来 O
去 O
。 O

君 O
王 O
自 O
此 O
西 O
巡 O
狩 O
， O
再 O
使 O
鱼 B
龙 I
舞 I
洞 I
庭 I
。 O

何 O
言 O
投 O
笔 O
去 O
， O
终 O
作 O
勒 B
铭 I
回 O
。 O

人 O
知 O
窦 O
车 O
骑 O
， O
计 O
日 O
勒 B
铭 I
还 O
。 O

铭 B
山 I
子 O
所 O
工 O
， O
插 O
羽 O
余 O
何 O
怍 O
? O

由 O
来 O
词 O
翰 O
手 O
， O
今 O
见 O
勒 B
燕 I
然 I
。 O

为 O
问 O
元 O
戎 O
窦 O
车 O
骑 O
， O
何 O
时 O
返 O
旆 O
勒 B
燕 I
然 I
。 O

会 O
当 O
勒 B
燕 I
然 I
， O
廊 O
庙 O
登 O
剑 O
履 O
。 O

虚 O
拟 O
短 O
衣 O
随 O
李 O
广 O
， O
汉 O
家 O
无 O
事 O
勒 B
燕 I
然 I
。 O

南 O
来 O
诮 O
劲 O
越 O
， O
北 O
去 O
铭 B
燕 I
然 I
。 O

怀 O
纪 O
燕 B
然 I
石 I
， O
思 O
开 O
函 O
谷 O
丸 O
。 O

立 O
身 O
多 O
户 O
门 O
， O
何 O
必 O
燕 B
山 I
铭 I
。 O

气 O
高 O
轻 O
赴 O
难 O
， O
谁 O
顾 O
燕 B
山 I
铭 I
。 O

君 O
言 O
丈 O
夫 O
无 O
意 O
气 O
， O
试 O
问 O
燕 B
山 I
那 I
得 I
碑 I
? O

归 O
报 O
明 O
天 O
子 O
， O
燕 B
然 I
石 I
复 O
刊 O
。 O

更 O
就 O
燕 B
然 I
石 I
， O
  O
看 O
铭 O
破 O
虏 O
功 O
。 O

终 O
怀 O
咸 O
谷 O
泥 O
， O
定 O
刻 B
燕 I
然 I
石 I
。 O

早 O
勒 B
勋 I
庸 I
燕 I
石 I
上 O
， O
伫 O
光 O
纶 O
綍 O
汉 O
庭 O
中 O
。 O

岂 O
要 O
黄 O
河 O
誓 O
， O
须 O
勒 B
燕 I
山 I
石 I
。 O

会 O
勒 B
燕 I
然 I
石 I
， O
方 O
传 O
车 O
骑 O
名 O
。 O

只 O
今 O
已 O
勒 B
燕 I
然 I
石 I
， O
此 O
地 O
无 O
人 O
空 O
月 O
明 O
。 O

勋 O
封 O
瀚 O
海 O
石 O
， O
功 O
勒 B
燕 I
然 I
铭 I
。 O

新 O
画 O
仪 O
形 O
当 O
汉 O
阁 O
， O
旧 O
铭 B
勋 I
业 I
在 I
燕 I
山 I
。 O

铭 B
勒 I
燕 I
山 I
暮 O
， O
碑 O
沉 O
汉 O
水 O
春 O
。 O

条 O
侯 O
自 O
靖 O
中 O
州 O
变 O
， O
窦 O
宪 O
曾 O
铭 B
塞 I
外 I
勋 I
。 O

浊 O
酒 O
一 O
杯 O
家 O
万 O
里 O
， O
燕 B
然 I
未 I
勒 I
归 O
无 O
计 O
。 O

怅 O
燕 B
然 I
未 I
勒 I
， O
南 O
归 O
草 O
草 O
; O
  O
长 O
安 O
不 O
见 O
， O
此 O
望 O
迢 O
迢 O
。 O

不 O
分 O
燕 B
然 I
先 I
勒 I
石 I
， O
直 O
教 O
麟 O
阁 O
后 O
标 O
名 O
。 O

腰 O
间 O
羽 O
箭 O
久 O
凋 O
零 O
， O
太 O
息 O
燕 B
然 I
未 I
勒 I
铭 I
。 O

田 O
畴 O
不 O
卖 O
卢 O
龙 O
策 O
， O
窦 B
宪 I
思 I
勒 I
燕 I
然 I
石 O
。 O

请 O
书 O
塞 O
北 O
阴 O
山 O
石 O
， O
愿 O
比 O
燕 B
然 I
车 I
骑 I
  I
功 I
。 O

竺 O
国 O
西 O
来 O
翻 O
旧 O
译 O
， O
燕 B
然 I
北 I
去 I
换 I
新 I
铭 I
。 O

王 O
母 O
欲 O
过 O
刘 O
彻 O
家 O
， O
飞 B
琼 I
夜 O
入 O
云 O
軿 O
车 O
。 O

漠 O
漠 O
人 O
间 O
一 O
气 O
平 O
， O
虚 O
无 O
宫 O
殿 O
锁 O
飞 B
琼 I
。 O

云 O
垂 O
余 O
发 O
， O
霞 O
拖 O
广 O
袂 O
， O
人 O
间 O
自 O
有 O
飞 B
琼 I
。 O

后 O
土 O
祠 O
荒 O
， O
飞 B
琼 I
谪 O
久 O
， O
还 O
喜 O
玉 O
容 O
堪 O
认 O
。 O

芳 O
草 O
暮 O
， O
鸳 O
甃 O
悄 O
铢 O
衣 O
来 O
按 O
飞 B
琼 I
舞 I
。 O

讵 O
减 O
许 B
飞 I
琼 I
， O
多 O
胜 O
刘 O
碧 O
玉 O
。 O

不 O
用 O
许 B
飞 I
琼 I
， O
瑶 O
台 O
空 O
月 O
明 O
。 O

东 O
园 O
曾 O
趁 O
花 O
前 O
约 O
， O
记 O
按 O
筝 O
筹 O
酒 O
， O
戏 O
挽 B
  I
飞 I
琼 I
。 O

缥 O
缈 O
飞 B
琼 I
妙 I
舞 I
， O
命 O
双 O
成 O
奏 O
曲 O
醉 O
留 O
连 O
。 O

欲 O
唤 O
飞 B
琼 I
起 I
舞 I
， O
怕 O
搅 O
碎 O
纷 O
纷 O
银 O
河 O
水 O
。 O

异 O
玉 O
轻 O
盈 O
， O
飞 B
琼 I
绰 I
约 I
， O
淡 O
妆 O
临 O
镜 O
。 O

朱 O
钿 O
宝 O
玦 O
。 O
天 B
上 I
飞 I
琼 I
， O
比 O
人 O
间 O
春 O
别 O
。 O

飞 B
琼 I
漫 I
道 I
人 I
间 I
识 I
， O
一 O
夜 O
天 O
风 O
反 O
碧 O
城 O
。 O

解 O
佩 O
空 O
怜 O
郑 O
交 O
甫 O
， O
吹 B
箫 I
不 I
逐 I
许 I
飞 I
琼 I
。 O

台 O
上 O
吹 O
箫 O
奏 O
弄 O
玉 O
， O
云 O
边 O
度 B
曲 I
许 I
飞 I
琼 I
。 O

堪 O
嗟 O
侍 B
中 I
血 I
， O
不 O
及 O
御 O
衣 O
前 O
。 O

岂 O
无 O
嵇 B
绍 I
血 I
， O
沾 O
洒 O
属 O
车 O
