猿 I
驰 I
意 I
马 I
， O
牢 O
将 O
系 O
念 O
绳 O
头 O
把 O
。 O

锁 O
却 O
心 B
猿 I
意 I
马 I
， O
缚 O
住 O
金 O
乌 O
玉 O
兔 O
。 O

心 B
肝 I
吐 I
尽 I
无 O
余 O
事 O
， O
口 O
腹 O
安 O
然 O
岂 O
远 O
谋 O
。 O

笔 O
风 O
雨 O
， O
心 B
锦 I
绣 I
， O
极 O
清 O
新 O
。 O

心 B
肝 I
皆 I
锦 I
绣 I
， O
落 O
笔 O
尽 O
云 O
烟 O
。 O

侭 O
饶 O
他 O
， O
心 B
似 I
铁 I
， O
也 O
须 O
忙 O
。 O

老 O
子 O
年 O
来 O
， O
颇 O
自 O
许 O
、 O
心 B
肠 I
铁 I
石 I
。 O
尚 O
一 O
点 O
、 O
消 O
磨 O
未 O
尽 O
， O
爱 O
花 O
成 O
癖 O
。 O

草 O
木 O
声 O
名 O
如 O
电 O
扫 O
， O
毡 O
裘 O
心 B
胆 I
闻 I
风 I
折 I
。 O

一 O
旦 O
功 O
成 O
名 O
遂 O
， O
准 O
拟 O
东 O
还 O
海 O
道 O
， O
扶 B
病 I
入 I
西 I
州 I
。 O
雅 O
志 O
困 O
轩 O
冕 O
， O
遗 O
恨 O
寄 O
沧 O
洲 O
。 O

记 O
取 O
他 O
年 O
扶 B
路 I
、 I
入 I
西 I
州 I
。 O

汉 O
守 O
分 O
麾 O
、 O
尧 O
庭 O
请 O
瑞 O
， O
方 O
面 O
凭 O
心 B
膂 I
。 O

心 B
膂 I
良 I
臣 I
， O
帷 O
幄 O
元 O
勋 O
， O
左 O
右 O
万 O
几 O
。 O

心 B
远 I
地 I
偏 I
陶 I
令 I
趣 I
， O
登 O
览 O
处 O
， O
清 O
幽 O
疑 O
是 O
斜 O
川 O
路 O
。 O

心 B
境 I
双 I
清 I
， O
古 O
今 O
同 O
乐 O
， O
胜 O
缘 O
休 O
道 O
无 O
媒 O
。 O

从 O
今 O
心 B
迹 I
喜 I
双 I
清 I
。 O

庭 O
下 O
森 O
兰 O
洁 O
玉 O
， O
天 O
外 O
骧 O
龙 O
舞 O
凤 O
， O
心 B
迹 I
喜 I
双 I
清 I
。 O

有 O
心 B
香 I
一 I
瓣 I
， O
心 O
声 O
一 O
阕 O
， O
更 O
携 O
阿 O
艾 O
， O
同 O
寿 O
灵 O
椿 O
。 O

多 O
年 O
袖 O
瓣 B
心 I
香 O
， O
重 O
新 O
拈 O
出 O
为 O
公 O
寿 O
。 O

空 O
记 O
忆 O
、 O
杜 O
曲 O
池 O
台 O
， O
新 B
丰 I
歌 I
管 I
， O
怎 O
得 O
故 O
人 O
音 O
信 O
。 O

秋 O
风 O
霜 O
满 O
青 O
青 O
鬓 O
， O
老 O
却 O
新 B
丰 I
英 I
俊 I
。 O

少 O
日 O
河 O
东 O
赋 O
手 O
， O
醉 O
里 O
新 B
丰 I
对 O
草 O
， O
谈 O
笑 O
上 O
舍 O
台 O
。 O

海 O
角 O
天 O
涯 O
今 O
几 O
春 O
， O
邂 O
逅 O
新 B
丰 I
酒 I
。 O

做 O
得 O
新 B
丰 I
酒 I
肆 O
， O
济 O
康 O
堂 O
局 O
。 O

待 O
得 O
新 B
亭 I
， I
倒 I
持 I
手 I
版 I
， O
何 O
似 O
抽 O
还 O
政 O
事 O
堂 O
。 O

鱼 O
戏 O
舞 O
绡 O
纹 O
， O
似 O
出 O
听 O
、 O
新 B
声 I
北 I
里 I
。 O

从 O
容 O
， O
吟 O
啸 O
百 O
年 O
翁 O
， O
行 O
乐 O
少 O
扶 B
筇 I
。 O

定 O
场 O
贺 O
老 O
今 O
何 O
在 O
， O
几 O
度 O
新 B
声 I
改 O
。 O
怨 O
声 O
坐 O
使 O
旧 O
声 O
阑 O
， O
俗 O
耳 O
只 O
知 O
繁 O
手 O
、 O
不 O
须 O
弹 O
。 O

若 O
为 O
情 O
绪 O
， O
更 O
问 O
新 B
官 I
， I
向 I
旧 I
官 I
啼 I
。 O

愧 O
我 O
推 O
挤 O
不 O
去 O
， O
尚 O
新 B
官 I
对 O
旧 O
， O
后 O
任 O
如 O
前 O
。 O

忡 O
忡 O
， O
嗟 O
憔 O
悴 O
， O
新 B
宽 I
带 I
结 I
， O
羞 O
艳 O
冶 O
， O
都 O
销 O
镜 O
中 O
。 O

诗 O
句 O
得 O
活 O
法 O
， O
日 O
月 O
有 O
新 B
工 I
。 O

有 O
人 O
添 O
烛 O
西 O
窗 O
， O
不 O
眠 O
侵 O
晓 O
， O
笑 O
声 O
转 O
、 O
新 B
年 I
莺 I
语 I
。 O

但 O
莫 O
遣 O
、 O
新 B
燕 I
却 I
来 I
时 I
， I
音 I
书 I
绝 O
。 O

新 B
秦 I
古 O
塞 O
人 O
华 O
发 O
。 O
一 O
樽 O
别 O
酒 O
君 O
听 O
说 O
。 O

宿 O
雨 O
乍 O
晴 O
千 O
涧 O
落 O
， O
晓 O
云 O
微 O
露 O
两 O
山 O
排 O
。 O
新 B
苗 I
时 I
翼 I
好 I
风 I
来 O
。 O

十 O
四 O
新 B
蟾 I
圆 O
尚 O
未 O
， O
楼 O
前 O
乍 O
看 O
红 O
灯 O
试 O
。 O

眉 O
样 O
学 O
新 B
蟾 I
， O
春 O
愁 O
入 O
翠 O
尖 O
。 O

秋 O
鬓 O
重 O
来 O
淮 O
上 O
， O
几 O
换 O
新 B
蟾 I
。 O

魂 O
销 O
天 O
末 O
， O
眉 O
横 O
远 O
岫 O
， O
斜 O
挂 O
新 B
蟾 I
。 O

别 O
乘 O
文 O
雅 O
风 O
流 O
， O
新 B
词 I
光 I
万 I
丈 I
， O
珠 O
连 O
锦 O
聚 O
。 O

齐 O
鲁 O
干 O
戈 O
满 O
目 O
， O
且 O
游 O
戏 O
、 O
扶 B
胥 I
黄 I
木 I
。 O

星 B
分 I
牛 I
斗 I
， O
疆 O
连 O
淮 O
海 O
， O
扬 O
州 O
万 O
井 O
提 O
封 O
。 O

东 O
风 O
夜 O
放 O
花 O
千 O
树 O
， O
更 O
吹 O
落 O
、 O
星 B
如 I
雨 I
。 O

应 O
是 O
星 B
娥 I
嗟 O
久 O
阻 O
， O
叙 O
旧 O
约 O
， O
飙 O
轮 O
欲 O
驾 O
。 O

同 O
槃 O
风 O
味 O
， O
合 O
欢 O
情 O
思 O
， O
不 O
管 O
星 B
娥 I
猜 O
妒 O
。 O

夜 O
深 O
乌 O
鹊 O
向 O
南 O
飞 O
， O
应 O
是 O
星 B
娥 I
颦 O
恨 O
、 O
入 O
双 O
眉 O
。 O

瓜 O
果 O
夜 O
深 O
， O
斜 O
河 O
拟 O
看 O
星 B
度 I
。 O

长 O
年 O
心 O
事 O
寄 O
林 O
扃 O
， O
尘 O
鬓 O
已 O
星 B
星 O
。 O

回 O
首 O
池 O
南 O
旧 O
事 O
， O
恨 O
星 B
星 O
、 O
不 O
堪 O
重 O
记 O
。 O

乌 O
帽 O
整 O
， O
便 O
做 O
得 O
功 O
名 O
， O
难 O
绿 O
星 B
星 O
鬓 O
。 O

休 O
论 O
范 O
叔 O
十 O
年 O
寒 O
。 O
看 O
取 O
星 B
星 I
种 I
种 I
、 I
坐 I
儒 I
冠 I
。 O

星 B
桥 I
鹊 O
驾 O
， O
经 O
年 O
才 O
见 O
， O
想 O
离 O
情 O
、 O
别 O
恨 O
难 O
穷 O
。 O

喜 O
鹊 O
填 O
河 O
仙 O
浪 O
浅 O
， O
云 O
軿 O
早 O
在 O
星 B
桥 I
畔 O
。 O

星 B
桥 I
未 O
就 O
， O
月 O
钩 O
初 O
挂 O
， O
翠 O
叶 O
暗 O
惊 O
秋 O
早 O
。 O

喜 O
星 B
桥 I
鹊 O
语 O
， O
佳 O
传 O
依 O
旧 O
， O
缑 O
山 O
鹤 O
舞 O
， O
仙 O
样 O
翻 O
新 O
。 O

星 B
桥 I
度 O
情 O
处 O
， O
地 O
久 O
天 O
长 O
。 O

光 O
拂 O
星 B
榆 I
， O
轮 O
高 O
金 O
掌 O
， O
暮 O
烟 O
飘 O
尽 O
澄 O
空 O
。 O

雨 O
霁 O
高 O
烟 O
收 O
素 O
练 O
， O
风 O
晴 O
细 O
浪 O
吐 O
寒 O
花 O
， O
迢 O
递 O
送 O
星 B
槎 I
。 O

玉 O
阙 O
葱 O
葱 O
， O
镇 O
锁 O
佳 O
丽 O
春 O
难 O
老 O
， O
银 O
潢 O
急 O
、 O
星 B
槎 I
飞 O
到 O
。 O

拟 O
附 O
星 B
槎 I
直 O
上 O
， O
十 O
二 O
玉 O
京 O
绛 O
阙 O
， O
高 O
处 O
且 O
嬉 O
游 O
。 O

臣 O
少 O
也 O
， O
豪 O
举 O
泛 O
星 B
槎 I
。 O

望 O
缥 O
缈 O
星 B
槎 I
， O
来 O
从 O
河 O
汉 O
。 O

律 O
转 O
蕤 O
宾 O
， O
星 B
流 I
大 I
火 I
， O
尧 O
阶 O
蓂 O
荚 O
初 O
开 O
。 O

越 O
石 O
暮 O
年 O
扶 B
风 I
赋 I
， O
犹 O
解 O
闻 O
鸡 O
起 O
舞 O
。 O

红 O
云 O
茜 O
雾 O
笼 O
金 O
阙 O
。 O
圣 O
运 O
叶 O
、 O
星 B
虹 I
佳 O
节 O
。 O

月 O
解 O
重 O
圆 O
星 B
解 I
聚 I
， O
如 O
何 O
不 O
见 O
人 O
归 O
。 O

恩 O
锡 O
兼 O
金 O
， O
遣 O
星 B
轺 I
东 O
走 O
。 O

星 B
郎 I
早 O
贵 O
， O
惯 O
见 O
风 O
流 O
事 O
。 O

星 B
郎 I
才 O
思 O
生 O
雕 O
管 O
， O
四 O
海 O
声 O
名 O
满 O
。 O

星 B
郎 I
来 O
碧 O
落 O
， O
长 O
庚 O
象 O
。 O

星 B
郎 I
绿 O
鬓 O
， O
锦 O
波 O
春 O
酿 O
， O
碧 O
筒 O
宜 O
醉 O
。 O

济 O
济 O
满 O
廷 O
鹓 O
鹭 O
， O
月 O
卿 O
映 O
、 O
日 O
尹 O
星 B
郎 I
。 O

天 O
上 O
星 B
郎 I
夜 O
游 O
戏 O
。 O

湖 O
海 O
襟 O
期 O
， O
烟 O
霞 O
气 O
宇 O
， O
天 O
下 O
星 B
郎 I
。 O

朱 O
户 O
银 O
镮 O
放 O
钥 O
， O
长 O
庚 O
梦 O
、 O
应 O
诞 O
星 B
郎 I
。 O

闻 O
道 O
久 O
种 O
阴 O
功 O
， O
杏 B
林 I
桔 O
井 O
， O
此 O
辈 O
都 O
休 O
说 O
。 O

绿 O
槐 O
宫 O
， O
丹 O
桂 O
殿 O
， O
杏 B
花 I
坛 I
。 O
英 O
华 O
粲 O
发 O
， O
聊 O
将 O
文 O
教 O
布 O
龙 O
藩 O
。 O

学 O
业 O
肯 O
先 O
歆 B
向 I
， O
文 O
焰 O
已 O
高 O
白 O
贺 O
， O
飞 O
步 O
更 O
蟾 O
宫 O
。 O

鹏 O
抟 O
相 O
踵 O
桂 O
枝 O
香 O
， O
盛 O
事 O
争 O
夸 O
歆 B
向 I
。 O

文 O
章 O
歆 B
向 I
家 O
声 O
旧 O
， O
便 O
应 O
去 O
、 O
黄 O
阁 O
从 O
容 O
。 O

维 O
师 O
尚 O
父 O
鹰 O
扬 O
， O
熊 B
罴 I
百 O
万 O
堂 O
堂 O
。 O

惟 O
熊 B
嘉 I
梦 I
， O
释 O
氏 O
老 O
君 O
亲 O
抱 O
送 O
。 O

时 O
节 O
近 O
中 O
秋 O
， O
桂 O
花 O
天 O
气 O
。 O
忆 O
得 O
熊 B
罴 I
梦 I
呈 O
瑞 O
。 O

熊 B
罴 I
符 O
吉 O
兆 O
， O
鹫 O
鷟 O
产 O
佳 O
儿 O
。 O

淮 O
海 O
甘 O
棠 O
惠 O
化 O
， O
霖 O
雨 O
商 O
岩 O
吉 O
梦 O
， O
熊 B
虎 I
周 I
郊 I
旧 I
卜 I
。 O

醉 O
矣 O
拂 B
衣 I
去 O
， O
一 O
笑 O
渺 O
人 O
寰 O
。 O

仅 O
留 O
得 O
， O
老 O
子 O
婆 O
娑 O
， O
怎 O
不 O
拂 B
衣 I
华 O
省 O
? O

眉 O
不 O
开 O
， O
怀 O
不 O
开 O
。 O
幸 O
有 O
江 O
边 O
旧 O
钓 O
台 O
， O
拂 B
衣 I
归 O
去 O
来 O
。 O

更 O
值 O
棠 O
棣 O
连 O
阴 O
， O
虎 O
符 O
熊 B
轼 I
， O
夹 O
河 O
分 O
守 O
。 O

名 O
镇 O
重 O
湖 O
， O
屡 O
凭 O
熊 B
轼 I
， O
恩 O
满 O
西 O
江 O
， O
载 O
分 O
龙 O
节 O
。 O

唯 O
愿 O
年 O
年 O
， O
使 O
君 O
常 O
驻 O
熊 B
轼 I
。 O

折 O
来 O
一 O
点 O
如 O
猩 B
血 I
， O
透 O
明 O
冠 O
子 O
轻 O
盈 O
帖 O
。 O

挟 O
取 O
笔 O
端 O
风 O
雨 O
， O
快 O
写 O
胸 B
中 I
丘 I
壑 I
， O
不 O
肯 O
下 O
樊 O
笼 O
。 O

山 O
庄 O
图 O
画 O
， O
锦 O
囊 O
吟 O
咏 O
， O
胸 B
中 I
丘 I
壑 I
。 O

曾 O
是 O
使 O
君 O
风 O
度 O
， O
元 O
有 O
胸 B
中 I
丘 I
壑 I
， O
六 O
月 O
竹 O
风 O
寒 O
。 O

胸 B
中 I
邱 I
壑 I
自 O
生 O
凉 O
， O
何 O
须 O
泉 O
石 O
寻 O
佳 O
趣 O
。 O

君 O
侯 O
胸 B
次 I
邱 I
壑 I
， O
意 O
匠 O
付 O
冥 O
搜 O
。 O

日 O
月 O
华 O
虫 O
倩 O
绚 O
， O
便 O
与 O
试 O
、 O
胸 B
中 I
五 I
纹 I
线 I
。 O

有 O
笔 O
头 O
文 O
字 O
， O
何 O
妨 O
挥 O
洒 O
; O
胸 B
中 I
兵 I
甲 I
， O
解 O
洗 O
氛 O
埃 O
。 O

玉 O
立 O
清 O
标 O
消 O
晚 O
暑 O
， O
胸 B
中 I
一 I
段 I
冰 I
壶 I
。 O

解 O
教 O
人 O
、 O
啰 O
哩 O
哩 O
啰 O
， O
把 O
胸 B
中 I
、 I
些 I
磊 I
块 I
， O
一 O
时 O
镕 O
化 O
。 O

应 O
是 O
阳 O
侯 O
薄 O
相 O
， O
催 O
我 O
胸 B
中 I
锦 I
绣 I
， O
清 O
唱 O
和 O
鸣 O
鸥 O
。 O

笔 O
端 O
花 O
， O
胸 B
中 I
锦 I
， O
两 O
消 O
残 O
。 O

干 O
戈 O
未 O
定 O
， O
悲 O
咤 O
河 O
洛 O
尚 O
腥 B
膻 I
。 O

普 O
熏 O
三 O
界 O
扫 O
腥 B
膻 I
。 O

汉 O
寝 O
周 O
原 O
如 O
旧 O
， O
一 O
扫 O
腥 B
膻 I
丑 O
类 O
， O
谈 O
笑 O
定 O
三 O
关 O
。 O

万 O
里 O
腥 B
膻 I
如 O
许 O
， O
千 O
古 O
英 O
灵 O
安 O
在 O
， O
磅 O
礴 O
几 O
时 O
通 O
。 O

依 O
旧 O
尘 O
沙 O
万 O
里 O
， O
河 O
洛 O
染 O
腥 B
膻 I
。 O

日 O
给 O
华 O
， O
芎 B
本 I
， O
薛 O
羊 O
书 O
。 O

我 O
是 O
卧 O
云 O
人 O
， O
悔 O
到 O
红 O
尘 O
深 O
处 O
。 O
难 O
住 O
、 O
难 O
住 O
， O
拂 B
袖 I
青 O
山 O
归 O
去 O
。 O

妃 O
子 O
将 O
军 O
瞋 O
个 O
甚 O
， O
老 O
先 O
生 O
、 O
拂 B
袖 I
金 O
闺 O
了 O
。 O

拂 B
袖 I
归 O
来 O
也 O
。 O
懒 O
追 O
陪 O
、 O
竹 O
林 O
嵇 O
阮 O
， O
兰 O
亭 O
王 O
谢 O
。 O

慵 O
入 O
闹 O
、 O
惯 O
投 O
闲 O
。 O
有 O
时 O
拂 B
袖 I
寻 O
种 O
放 O
， O
有 O
时 O
携 O
枕 O
就 O
陈 O
抟 O
。 O

异 O
乡 O
薪 B
桂 I
炊 I
苍 I
玉 I
。 O
摩 O
挲 O
经 O
笥 O
须 O
知 O
足 O
。 O

蟹 B
眼 I
汤 O
深 O
轻 O
泛 O
孔 O
， O
龙 O
涎 O
灰 O
暖 O
细 O
烘 O
香 O
。 O

再 O
拜 O
谢 B
不 I
敏 I
， O
早 O
晚 O
乞 O
还 O
山 O
。 O

风 O
流 O
谢 B
傅 I
， O
梦 O
到 O
华 O
胥 O
， O
长 O
是 O
相 O
随 O
。 O

当 O
年 O
谢 B
傅 I
， O
几 O
曾 O
鹤 O
发 O
貂 O
冠 O
。 O

谢 B
傅 I
东 O
山 O
， O
裴 O
公 O
绿 O
野 O
， O
俛 O
仰 O
俱 O
陈 O
迹 O
。 O

谢 B
傅 I
老 I
来 I
思 I
别 I
墅 I
， O
杜 O
郎 O
闲 O
去 O
忆 O
鏖 O
兵 O
。 O

谢 B
傅 I
棋 I
边 I
， O
莱 O
公 O
骰 O
畔 O
， O
淝 O
水 O
澶 O
渊 O
送 O
捷 O
旗 O
。 O

念 O
谢 B
公 I
， O
平 O
生 O
志 O
， O
在 O
沧 O
州 O
。 O

破 O
强 O
敌 O
， O
在 O
谢 B
公 I
处 O
画 O
， O
从 O
容 O
颐 O
指 O
。 O

家 O
在 O
江 O
南 O
佳 O
丽 O
处 O
， O
看 O
取 O
谢 B
公 I
风 O
度 O
。 O

谢 B
东 O
山 O
， O
裴 O
绿 O
野 O
， O
李 O
平 O
泉 O
。 O
从 O
今 O
许 O
我 O
， O
攀 O
附 O
诸 O
老 O
与 O
齐 O
肩 O
。 O

谩 O
怆 O
羁 O
魂 O
， O
扁 O
舟 O
买 O
醉 O
， O
谢 B
公 I
明 O
月 O
。 O

明 O
月 O
清 O
风 O
， O
把 O
酒 O
何 O
人 O
忆 O
谢 B
公 I
。 O

清 O
秋 O
至 O
， O
东 O
山 O
时 O
伴 O
， O
谢 B
公 I
携 I
妓 I
。 O

谢 B
山 I
携 I
妓 I
， O
黄 O
垆 O
贳 O
酒 O
， O
旧 O
愁 O
慵 O
整 O
。 O

天 O
下 O
苍 O
生 O
， O
未 O
知 O
此 O
意 O
， O
望 O
谢 B
公 I
重 I
起 I
。 O

怕 O
竹 O
屋 O
梅 O
窗 O
欲 O
成 O
时 O
， O
又 O
飞 O
诏 O
东 O
山 O
， O
谢 B
公 I
催 I
起 I
。 O

击 O
楫 O
誓 O
， O
空 O
惊 O
俗 O
; O
休 O
拊 B
髀 I
， O
都 O
生 O
肉 O
。 O

老 O
媚 O
幽 O
花 O
栖 O
断 O
础 O
， O
睇 O
故 O
宫 O
、 O
空 O
拊 B
英 I
雄 I
髀 I
。 O

雅 B
志 I
困 O
轩 O
冕 O
， O
遗 O
恨 O
寄 O
沧 O
洲 O
。 O

约 O
他 O
年 O
， O
东 O
还 O
海 O
道 O
， O
愿 O
谢 B
公 I
、 I
雅 I
志 I
莫 O
相 O
违 O
。 O

对 O
语 O
东 O
邻 O
， O
犹 O
是 O
曾 O
巢 O
， O
谢 B
堂 I
双 I
燕 I
。 O

念 O
谢 B
堂 I
冷 I
落 I
， I
久 I
无 I
神 I
语 I
; O
淮 O
淝 O
骚 O
扰 O
， O
谁 O
定 O
边 O
谟 O
。 O

记 O
谢 B
墩 I
名 I
字 I
， O
百 O
年 O
犹 O
在 O
， O
平 O
泉 O
孙 O
子 O
， O
三 O
世 O
重 O
居 O
。 O

惟 O
有 O
谢 B
夫 I
人 I
， I
从 I
来 I
见 I
拟 I
伦 I
。 O

谢 B
女 I
雪 O
诗 O
真 O
绝 O
唱 O
， O
无 O
比 O
况 O
， O
长 O
堤 O
柳 O
絮 O
飞 O
来 O
往 O
。 O

谢 B
女 I
清 O
吟 O
压 O
郢 O
楼 O
， O
楼 O
前 O
风 O
转 O
柳 O
花 O
毬 O
。 O

雪 O
下 O
哦 O
诗 O
怜 O
谢 B
女 I
， O
花 O
间 O
为 O
令 O
胜 O
潘 O
郎 O
。 O

谢 B
女 I
才 O
情 O
， O
如 O
何 O
只 O
道 O
， O
柳 O
絮 O
因 O
风 O
起 O
。 O

赖 O
谢 B
娘 I
好 I
语 I
， I
端 I
胜 I
解 I
围 I
兵 O
。 O

缇 O
萦 O
生 O
下 O
虽 O
无 O
益 O
， O
谢 B
女 I
他 I
年 I
或 I
解 I
围 I
。 O

想 O
东 O
山 O
谢 B
守 I
， O
纶 O
巾 O
羽 O
扇 O
， O
高 O
歌 O
下 O
、 O
青 O
天 O
半 O
。 O

风 O
流 O
谢 B
守 I
相 O
遇 O
， O
应 O
覆 O
故 O
人 O
杯 O
。 O

家 O
里 O
乐 O
天 O
， O
村 O
里 O
谢 B
安 I
石 O
。 O

韩 O
愈 O
文 O
章 O
盖 O
世 O
， O
谢 B
安 I
性 O
情 O
风 O
流 O
。 O

不 O
醉 O
有 O
余 O
欢 O
， O
唱 O
好 O
个 O
、 O
风 O
流 O
谢 B
安 I
。 O

韩 O
愈 O
文 O
章 O
盖 O
世 O
， O
谢 B
安 I
才 O
貌 O
风 O
流 O
。 O

寂 O
寞 O
放 B
翁 I
南 I
园 I
记 I
， O
带 O
得 O
园 O
柑 O
进 O
奉 O
。 O

闺 O
房 O
难 O
并 O
秀 O
， O
自 O
是 O
春 B
风 I
手 I
。 O
何 O
必 O
问 O
逃 O
禅 O
， O
人 O
间 O
水 O
墨 O
仙 O
。 O

谢 B
安 I
涵 I
雅 I
量 I
， O
叔 O
夜 O
赋 O
刚 O
肠 O
。 O

叹 O
谢 B
客 I
， O
犹 O
未 O
识 O
。 O

谢 B
家 I
姊 I
妹 I
， O
诗 O
名 O
空 O
杳 O
， O
何 O
曾 O
机 O
巧 O
。 O

谢 B
家 I
春 I
草 I
， O
唱 O
得 O
清 O
商 O
好 O
。 O

似 O
道 O
傍 O
郭 O
泰 O
， O
品 O
题 O
季 O
伟 O
; O
舟 O
中 O
谢 B
尚 I
， I
赏 I
识 I
袁 I
宏 I
。 O

想 O
谢 B
庭 I
诗 I
咏 I
， O
梁 O
园 O
赋 O
赏 O
， O
未 O
成 O
欢 O
计 O
。 O

谢 B
家 I
庭 I
院 O
， O
争 O
